0	842
1	954
2	1125
3	696
4	664
5	1179
6	0
7	1748
8	0
9	2191
10	0
11	2450
12	0
13	0
14	2579
15	0
16	2728
17	0
18	0
19	2657
20	0
21	2460
22	0
23	0
24	2449
25	0
26	2159
27	0
28	2133
29	0
30	2029
31	0
32	1985
33	1896
34	0
35	1991
36	0
37	1972
38	0
39	2122
40	0
41	0
42	2212
43	0
44	2216
45	0
46	2376
47	0
48	2323
49	0
50	0
51	2322
52	0
53	2479
54	0
55	2504
56	0
57	0
58	2485
59	0
60	2512
61	0
62	0
63	2396
64	0
65	2089
66	1889
67	0
68	1657
69	1427
70	0
71	1355
72	1215
73	1225
74	1094
75	981
76	954
77	963
78	884
79	908
80	1674
81	788
82	763
83	1441
84	660
85	1308
86	1211
87	580
88	1110
89	1047
90	1133
91	1001
92	1072
93	1049
94	994
95	982
96	1400
97	998
98	956
99	968
100	1075
101	1152
102	588
103	1228
104	1249
105	713
106	1324
107	708
108	713
109	850
110	1863
111	1052
112	0
113	1159
114	1253
115	1410
116	0
117	1434
118	1512
119	0
120	1789
121	0
122	1999
123	0
124	2232
125	0
126	2524
127	0
128	0
129	2599
130	0
131	0
132	2690
133	0
134	2520
135	0
136	2527
137	0
138	0
139	2637
140	0
141	2441
142	0
143	0
144	2612
145	0
146	2596
147	0
148	0
149	2617
150	0
151	2556
152	0
153	0
154	2770
155	0
156	0
157	2880
158	0
159	0
160	2941
161	0
162	0
163	2747
164	0
165	2935
166	0
167	0
168	3204
169	0
170	0
171	2999
172	0
173	0
174	3127
175	0
176	0
177	0
178	3458
179	0
180	0
181	3372
182	0
183	0
184	3475
185	0
186	0
187	0
188	3203
189	0
190	0
191	3234
192	0
193	0
194	3682
195	0
196	0
197	3117
198	0
199	0
200	3126
201	0
202	0
203	0
204	3501
205	0
206	0
207	3267
208	0
209	0
210	3331
211	0
212	0
213	0
214	3744
215	0
216	0
217	3437
218	0
219	0
220	0
221	3743
222	0
223	0
224	3325
225	0
226	0
227	2928
228	0
229	2266
230	1302
231	603
232	1234
233	1273
234	622
235	1268
236	1278
237	618
238	1185
239	1165
240	600
241	1103
242	1035
243	1003
244	1528
245	937
246	933
247	933
248	1275
249	1054
250	865
251	1036
252	1176
253	1008
254	1065
255	1
