0	214
1	216
2	212
3	213
4	212
5	213
6	214
7	211
8	211
9	212
10	212
11	213
12	215
13	215
14	213
15	216
16	215
17	212
18	213
19	210
20	210
21	212
22	214
23	212
24	214
25	211
26	213
27	210
28	213
29	209
30	213
31	212
32	215
33	214
34	214
35	215
36	217
37	211
38	213
39	218
40	215
41	213
42	217
43	212
44	217
45	214
46	217
47	218
48	215
49	218
50	217
51	217
52	217
53	215
54	217
55	219
56	218
57	216
58	216
59	218
60	219
61	221
62	220
63	220
64	220
65	219
66	224
67	222
68	223
69	222
70	220
71	223
72	226
73	219
74	223
75	220
76	221
77	224
78	224
79	224
80	223
81	223
82	226
83	224
84	225
85	225
86	225
87	230
88	225
89	225
90	224
91	227
92	227
93	228
94	224
95	229
96	229
97	230
98	227
99	229
100	226
101	228
102	229
103	229
104	229
105	228
106	228
107	230
108	232
109	231
110	234
111	233
112	233
113	228
114	234
115	236
116	238
117	220
118	189
119	206
120	221
121	229
122	237
123	237
124	240
125	237
126	237
127	238
128	234
129	235
130	235
131	232
132	231
133	234
134	228
135	234
136	229
137	231
138	230
139	228
140	228
141	225
142	227
143	228
144	224
145	225
146	226
147	226
148	224
149	225
150	228
151	223
152	228
153	222
154	226
155	223
156	225
157	223
158	225
159	223
160	223
161	224
162	223
163	222
164	223
165	223
166	221
167	221
168	224
169	221
170	221
171	219
172	218
173	220
174	220
175	220
176	219
177	220
178	220
179	218
180	220
181	221
182	217
183	217
184	218
185	219
186	216
187	218
188	220
189	216
190	217
191	219
192	212
193	214
194	216
195	215
196	212
197	217
198	214
199	217
200	216
201	215
202	215
203	214
204	216
205	212
206	216
207	215
208	216
209	211
210	210
211	216
212	213
213	217
214	211
215	216
216	213
217	214
218	211
219	215
220	213
221	212
222	213
223	213
224	212
225	210
226	209
227	215
228	210
229	212
230	215
231	209
232	208
233	210
234	213
235	210
236	212
237	210
238	207
239	207
240	215
241	208
242	211
243	207
244	211
245	212
246	212
247	213
248	210
249	209
250	212
251	213
252	208
253	212
254	205
255	212
