0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	1
32	6
33	38
34	129
35	260
36	296
37	289
38	322
39	263
40	268
41	226
42	260
43	238
44	237
45	258
46	254
47	242
48	277
49	248
50	280
51	336
52	323
53	344
54	386
55	428
56	493
57	534
58	480
59	489
60	534
61	581
62	618
63	648
64	647
65	521
66	477
67	410
68	304
69	248
70	199
71	149
72	116
73	73
74	70
75	75
76	61
77	78
78	65
79	70
80	73
81	77
82	66
83	69
84	63
85	70
86	66
87	59
88	73
89	57
90	78
91	74
92	74
93	59
94	57
95	68
96	67
97	69
98	63
99	78
100	78
101	56
102	71
103	84
104	75
105	87
106	79
107	74
108	82
109	96
110	82
111	82
112	88
113	75
114	76
115	87
116	83
117	97
118	93
119	88
120	72
121	82
122	97
123	86
124	83
125	76
126	94
127	95
128	71
129	82
130	83
131	83
132	100
133	101
134	88
135	89
136	80
137	92
138	86
139	90
140	99
141	114
142	126
143	102
144	85
145	92
146	93
147	85
148	87
149	104
150	79
151	112
152	103
153	78
154	74
155	90
156	87
157	89
158	88
159	89
160	66
161	86
162	74
163	91
164	75
165	65
166	87
167	77
168	85
169	86
170	64
171	75
172	97
173	104
174	96
175	129
176	132
177	127
178	147
179	163
180	159
181	187
182	220
183	218
184	220
185	257
186	295
187	323
188	378
189	410
190	431
191	485
192	537
193	624
194	663
195	741
196	740
197	772
198	752
199	768
200	787
201	799
202	803
203	799
204	746
205	728
206	729
207	779
208	760
209	975
210	1174
211	1194
212	1726
213	2690
214	3257
215	2623
216	1795
217	1359
218	1376
219	1204
220	810
221	652
222	598
223	591
224	592
225	690
226	737
227	515
228	543
229	398
230	264
231	154
232	133
233	88
234	64
235	52
236	39
237	40
238	40
239	20
240	19
241	34
242	35
243	32
244	30
245	31
246	27
247	21
248	26
249	29
250	27
251	20
252	19
253	9
254	0
255	0
