0	214
1	213
2	212
3	212
4	212
5	212
6	212
7	211
8	211
9	211
10	212
11	212
12	212
13	212
14	213
15	213
16	212
17	212
18	212
19	211
20	212
21	212
22	212
23	212
24	212
25	211
26	212
27	211
28	211
29	211
30	212
31	212
32	212
33	213
34	213
35	213
36	213
37	213
38	213
39	214
40	214
41	214
42	214
43	215
44	215
45	215
46	216
47	216
48	216
49	216
50	216
51	217
52	217
53	217
54	217
55	217
56	217
57	217
58	217
59	217
60	218
61	219
62	219
63	219
64	219
65	220
66	220
67	220
68	221
69	221
70	222
71	222
72	222
73	221
74	221
75	221
76	222
77	223
78	223
79	223
80	223
81	224
82	224
83	224
84	224
85	225
86	225
87	225
88	225
89	225
90	225
91	225
92	225
93	226
94	226
95	226
96	227
97	227
98	227
99	228
100	228
101	228
102	228
103	228
104	228
105	228
106	229
107	229
108	231
109	231
110	230
111	226
112	220
113	213
114	205
115	194
116	180
117	169
118	163
119	164
120	167
121	170
122	173
123	177
124	183
125	191
126	200
127	208
128	213
129	218
130	223
131	228
132	230
133	231
134	230
135	230
136	229
137	229
138	228
139	228
140	227
141	226
142	226
143	226
144	226
145	225
146	225
147	225
148	225
149	225
150	225
151	224
152	224
153	224
154	224
155	223
156	223
157	223
158	223
159	222
160	222
161	222
162	222
163	222
164	222
165	221
166	221
167	221
168	221
169	220
170	220
171	219
172	219
173	219
174	219
175	219
176	218
177	218
178	218
179	218
180	218
181	218
182	217
183	217
184	217
185	217
186	217
187	217
188	217
189	217
190	216
191	216
192	215
193	214
194	214
195	214
196	214
197	214
198	215
199	215
200	215
201	215
202	214
203	214
204	214
205	214
206	213
207	213
208	213
209	213
210	213
211	213
212	213
213	213
214	213
215	212
216	212
217	212
218	212
219	212
220	212
221	212
222	212
223	212
224	212
225	211
226	211
227	211
228	211
229	211
230	211
231	211
232	210
233	210
234	209
235	209
236	209
237	209
238	209
239	209
240	210
241	209
242	209
243	209
244	210
245	210
246	210
247	210
248	209
249	209
250	209
251	209
252	209
253	209
254	209
255	211
