0	213
1	213
2	213
3	213
4	212
5	212
6	212
7	212
8	210
9	212
10	213
11	212
12	213
13	212
14	214
15	214
16	213
17	212
18	212
19	211
20	212
21	212
22	213
23	212
24	212
25	212
26	212
27	212
28	211
29	212
30	212
31	212
32	214
33	213
34	214
35	214
36	214
37	213
38	214
39	215
40	215
41	215
42	215
43	215
44	214
45	216
46	216
47	216
48	216
49	216
50	217
51	217
52	217
53	216
54	217
55	218
56	217
57	216
58	217
59	217
60	219
61	220
62	220
63	219
64	220
65	220
66	222
67	221
68	222
69	221
70	222
71	222
72	222
73	222
74	221
75	220
76	223
77	223
78	223
79	224
80	223
81	224
82	224
83	225
84	224
85	225
86	225
87	226
88	225
89	226
90	225
91	226
92	226
93	226
94	227
95	227
96	228
97	228
98	228
99	227
100	229
101	228
102	229
103	229
104	228
105	228
106	229
107	229
108	230
109	231
110	233
111	233
112	233
113	230
114	226
115	221
116	196
117	185
118	179
119	182
120	188
121	194
122	197
123	202
124	206
125	212
126	226
127	234
128	234
129	236
130	234
131	233
132	231
133	232
134	230
135	231
136	230
137	229
138	229
139	229
140	226
141	226
142	226
143	227
144	226
145	225
146	226
147	225
148	225
149	226
150	224
151	225
152	224
153	224
154	224
155	224
156	223
157	223
158	223
159	223
160	223
161	222
162	222
163	222
164	222
165	222
166	221
167	221
168	221
169	221
170	220
171	219
172	218
173	220
174	219
175	219
176	219
177	219
178	218
179	219
180	219
181	219
182	218
183	217
184	218
185	217
186	217
187	217
188	218
189	216
190	218
191	216
192	215
193	214
194	216
195	214
196	214
197	214
198	216
199	215
200	215
201	215
202	214
203	215
204	214
205	214
206	213
207	215
208	214
209	213
210	212
211	213
212	215
213	213
214	213
215	213
216	214
217	212
218	212
219	213
220	213
221	212
222	212
223	212
224	212
225	211
226	212
227	211
228	212
229	211
230	211
231	211
232	210
233	210
234	210
235	211
236	211
237	209
238	208
239	209
240	211
241	210
242	209
243	209
244	210
245	210
246	211
247	210
248	209
249	210
250	210
251	210
252	209
253	209
254	209
255	210
