0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	19
34	119
35	198
36	247
37	231
38	268
39	185
40	191
41	177
42	186
43	195
44	245
45	253
46	262
47	249
48	252
49	309
50	291
51	362
52	355
53	395
54	419
55	504
56	493
57	534
58	508
59	542
60	593
61	598
62	679
63	668
64	563
65	518
66	443
67	374
68	257
69	206
70	135
71	123
72	94
73	80
74	73
75	103
76	64
77	82
78	87
79	94
80	85
81	78
82	71
83	81
84	65
85	78
86	61
87	66
88	75
89	65
90	70
91	63
92	80
93	57
94	75
95	82
96	91
97	71
98	62
99	78
100	81
101	81
102	81
103	70
104	81
105	78
106	79
107	75
108	110
109	83
110	97
111	90
112	81
113	80
114	82
115	76
116	73
117	100
118	100
119	83
120	98
121	104
122	79
123	101
124	81
125	95
126	96
127	106
128	98
129	105
130	109
131	99
132	96
133	104
134	102
135	94
136	99
137	97
138	102
139	103
140	106
141	108
142	106
143	83
144	69
145	85
146	100
147	88
148	92
149	113
150	93
151	89
152	112
153	119
154	97
155	93
156	71
157	88
158	86
159	101
160	86
161	90
162	83
163	92
164	85
165	89
166	91
167	90
168	92
169	95
170	73
171	92
172	87
173	106
174	130
175	124
176	130
177	146
178	154
179	171
180	156
181	188
182	218
183	221
184	265
185	236
186	293
187	320
188	407
189	468
190	488
191	574
192	598
193	660
194	753
195	812
196	874
197	828
198	888
199	902
200	808
201	832
202	816
203	797
204	761
205	711
206	684
207	650
208	700
209	1130
210	1090
211	1365
212	2138
213	3129
214	3141
215	2151
216	1500
217	1313
218	1354
219	980
220	686
221	611
222	552
223	631
224	615
225	701
226	615
227	494
228	417
229	314
230	188
231	134
232	57
233	51
234	37
235	35
236	41
237	40
238	15
239	23
240	19
241	15
242	13
243	19
244	17
245	13
246	12
247	12
248	6
249	10
250	8
251	1
252	4
253	0
254	0
255	0
